Drug,Disease,Class,TC_HPO-SIM,TC_PHENO-SIM,SE-SIM_HPO-SIM,SE-SIM_PHENO-SIM,PPI-SIM_HPO-SIM,PPI-SIM_PHENO-SIM,HPO-SIM,PHENO-SIM,GO-SIM_HPO-SIM,GO-SIM_PHENO-SIM,TARGETSEQ-SIM_HPO-SIM,TARGETSEQ-SIM_PHENO-SIM
DB00999,215140,1,0.9155519068,0.9155519068,0.7589543039,0.5065936914,1,1,97.37556162,97.53460924,0.9972305656,0.9972305656,1,1
DB00999,125700,1,0.7227001717,0.6307530914,0.7227001717,0.4718344384,0.7227001717,0.2116798562,100.3643363,100.3643363,0.8102542688,0.8102542688,0.7227001717,0.1745807987
DB00999,208300,1,0.8164965809,0.8164965809,0.6443012305,0.5065936914,0.6443012305,0.3490010815,97.13392816,97.13392816,0.9220721823,0.9220721823,0.7117171929,0.7117171929
DB01157,109100,1,0.7048066004,0.58630197,0.3320393546,0.2839809171,0.8539239694,0.1283903228,353.2548655,353.2548655,0.8539239694,0.7404092339,0.8539239694,0.1951625121
DB00214,146255,1,0.7873866817,0.7521897857,0.7873866817,0.5,1,1,322.9814236,322.9814236,0.9456689835,0.9456689835,1,1
DB00214,608622,1,0.8276058886,0.8276058886,0.7628682221,0.5188745217,1,1,323.0139316,323.0139316,0.970748385,0.970748385,1,1
DB00214,161900,1,0.8276058886,0.8276058886,0.7873866817,0.5188745217,1,1,323.0588182,323.0588182,0.970748385,0.970748385,1,1
DB00214,600351,1,0.8195375471,0.8195375471,0.6875637866,0.5,1,1,322.9334297,322.9334297,0.9456689835,0.9456689835,1,1
DB00214,215140,1,0.8276058886,0.8276058886,0.7055268555,0.5188745217,1,1,322.9117527,322.9597498,0.9456689835,0.9456689835,1,1
DB00214,208300,1,0.8023936792,0.8023936792,0.6443012305,0.5,1,1,322.8389691,322.8389691,0.9456689835,0.9456689835,1,1
DB00214,166300,1,0.7521897857,0.7521897857,0.7346712308,0.5,1,1,281.2774431,281.2774431,0.9456689835,0.9456689835,1,1
DB01050,147530,1,0.770631059,0.6741998625,0.770631059,0.6567895774,1,1,358.5638019,358.5638019,0.9393662855,0.9393662855,1,1
DB01050,165720,1,0.8663367227,0.7254762501,0.8663367227,0.6567895774,1,1,358.544279,358.544279,0.9393662855,0.9393662855,1,1
DB01050,607459,1,0.7254762501,0.7254762501,0.6955603115,0.6567895774,1,1,358.544279,358.544279,0.9393662855,0.9393662855,1,1
DB01050,607850,1,0.8767268274,0.7254762501,0.8767268274,0.6567895774,1,1,358.544279,358.544279,0.9393662855,0.9393662855,1,1
DB01050,140600,1,0.8767268274,0.7254762501,0.8767268274,0.6567895774,1,1,358.544279,358.544279,0.9393662855,0.9393662855,1,1
DB01050,252320,1,0.770631059,0.6633249581,0.770631059,0.6567895774,1,1,357.7345384,357.7345384,0.9204262583,0.9204262583,1,1
DB01050,208230,1,0.8137546657,0.7254762501,0.8137546657,0.6567895774,1,1,358.544279,358.544279,0.9393662855,0.9393662855,1,1
DB01050,150600,1,0.7758453175,0.6633249581,0.7758453175,0.6567895774,1,1,341.1421991,341.1421991,0.9204262583,0.9204262583,1,1
DB00570,114480,1,0.9096232818,0.8022955571,0.7459795602,0.4247953952,1,1,250.9561715,250.9561715,0.8890189476,0.8890189476,1,1
DB00570,236000,1,0.9860132972,0.9860132972,0.761571708,0.4672364061,1,1,250.9681255,250.9681255,0.8980743499,0.8980743499,1,1
DB00570,276300,1,0.9860132972,0.9860132972,0.7948787409,0.4672364061,1,1,263.9905301,263.9905301,0.8954585096,0.8954585096,1,1
DB00570,254400,1,0.7363540537,0.7363210405,0.7363540537,0.3859224925,0.7363540537,0.3490010815,250.7289373,250.7289373,0.8510149141,0.8510149141,0.7363540537,0.2397624674
DB00570,148000,1,0.7969536593,0.7969536593,0.7948787409,0.3656787254,1,1,250.9501943,250.9501943,0.8890189476,0.8890189476,1,1
DB00570,273300,1,0.8005941003,0.7964977101,0.7172713699,0.4163331999,0.8119506122,0.3490010815,250.9681255,250.9681255,0.8277236086,0.8277236086,0.8119506122,0.2173239255
DB00570,188030,1,0.8042371295,0.6938886665,0.7423392008,0.3741657387,0.8156453182,0.3490010815,250.6351931,250.6351931,0.8315174694,0.8315174694,0.8156453182,0.2486742681
DB01174,237500,1,0.9297007673,0,0.9297007673,0,0.9297007673,0,235.5553157,0,0.9297007673,0,0.9297007673,0
DB01174,143500,1,0.9297007673,0,0.9297007673,0,0.9297007673,0,222.8903562,0,0.9297007673,0,0.9297007673,0
DB01174,217200,1,0.9067647006,0.9067647006,0.8361191273,0.6416889479,1,1,265.971803,265.971803,0.9820058887,0.9820058887,1,1
DB01174,121200,1,0.9091360514,0,0.9091360514,0,0.9091360514,0,233.6164729,0,0.9091360514,0,0.9091360514,0
DB01174,218800,1,0.8447121945,0,0.8447121945,0,0.8447121945,0,200.7676028,0,0.8447121945,0,0.8447121945,0
DB01174,190310,1,0.9067647006,0.9067647006,0.6943349903,0.4137283785,1,1,266.0206759,266.0206759,0.9769351011,0.9769351011,1,1
DB01174,121201,1,0.9091360514,0.9067647006,0.9091360514,0.380058475,1,1,250.3615068,122.9064685,0.9769351011,0.9769351011,1,1
DB01174,208085,1,0.7879482733,0,0.7879482733,0,0.7879482733,0,201.9758258,0,0.7879482733,0,0.7879482733,0
DB01174,237450,1,0.9195748195,0,0.9195748195,0,0.9195748195,0,219.2177644,0,0.9195748195,0,0.9195748195,0
DB01174,608217,1,0.8929354804,0,0.8929354804,0,0.9165903299,0,246.4365062,0,0.8954492666,0,0.9165903299,0
DB01174,226150,1,0.7267366467,0.5598507264,0.7267366467,0.4082482905,0.7267366467,0.1283903228,265.9022377,265.9022377,0.8549005765,0.8549005765,0.7267366467,0.232274625
DB00953,157300,1,0.7768193328,0.7768193328,0.5961964751,0.5961964751,1,1,301.3917716,301.3917716,1,1,1,1
DB00559,161900,1,0.8268454931,0.8268454931,0.6492347721,0.600245048,0.6492347721,0.3490010815,360.2277058,360.2277058,0.8444739436,0.8444739436,0.6492347721,0.3956274205
DB00559,178600,1,0.8268454931,0.8268454931,0.6492347721,0.5547001962,0.6492347721,0.3490010815,325.6762196,325.6762196,0.804118317,0.804118317,0.6492347721,0.3956274205
DB01075,608088,1,0.7223151185,0.7223151185,0.5985077499,0.5358439259,0.7450270397,0.3490010815,351.7939738,351.7939738,0.8934047729,0.8934047729,0.7450270397,0.4456916601
DB01075,147540,1,0.8660254038,0.8660254038,0.5985077499,0.5358439259,1,1,351.7726539,351.7726539,0.9351814243,0.9351814243,1,1
DB01075,158280,1,0.6523280731,0.6523280731,0.5557665504,0.5358439259,0.7030641305,0.3490010815,351.7314316,351.7314316,0.8934047729,0.8934047729,0.7030641305,0.4813161712
DB01364,208550,1,1,1,1,1,1,1,333.6495167,333.6495167,0.9549164879,0.9549164879,1,1
DB01364,600807,1,1,1,1,1,1,1,333.6090526,333.6090526,0.9549164879,0.9549164879,1,1
DB00804,304790,1,0.7349004404,0.5537749242,0.7349004404,0.4334967856,0.7349004404,0.3490010815,355.4855834,355.4855834,0.8412822703,0.8412822703,0.7349004404,0.4102290018
DB00804,600351,1,0.7349004404,0.6526300069,0.7349004404,0.3888695311,0.7349004404,0.2116798562,353.6311638,353.6311638,0.8241404961,0.8241404961,0.7349004404,0.2005582225
DB00800,608622,1,0.8126360554,0.8126360554,0.7628682221,0.5024213217,1,1,345.4316141,345.4316141,0.9730380387,0.9730380387,1,1
DB00800,161900,1,0.8126360554,0.8126360554,0.7628682221,0.5024213217,1,1,345.473588,345.473588,0.9730380387,0.9730380387,1,1
DB00380,212350,1,0.7924178984,0.508000508,0.7924178984,0.158113883,0.7924178984,0.3490010815,344.6476462,344.6476462,0.7924178984,0.7600505086,0.7924178984,0.1887248562
DB00380,212112,1,0.7241256814,0,0.7241256814,0,0.7241256814,0,252.3151423,0,0.7241256814,0,0.7241256814,0
DB00380,225740,1,0.8329857743,0.6871842709,0.8329857743,0.31597709,0.8329857743,0.2116798562,347.6017837,347.6017837,0.8329857743,0.7704708533,0.8329857743,0.1620420118
DB00380,212130,1,0.8329857743,0,0.8329857743,0,0.8329857743,0,289.5473409,0,0.8329857743,0,0.8329857743,0
DB00380,226000,1,0.7390452559,0,0.7390452559,0,0.7390452559,0,268.8795932,0,0.7390452559,0,0.7390452559,0
DB00380,208750,1,0.7390452559,0,0.7390452559,0,0.7390452559,0,275.9416606,0,0.7390452559,0,0.7390452559,0
DB00440,208550,1,0.6969320524,0.6969320524,0.6612697349,0.4941518456,0.6612697349,0.3490010815,263.8806548,263.8806548,0.783847418,0.783847418,0.6612697349,0.2778360869
DB00440,166760,1,0.6918858296,0.6302858669,0.6918858296,0.4429475495,0.6918858296,0.3490010815,263.8617062,263.8617062,0.7742900431,0.7742900431,0.6918858296,0.2258252308
DB00440,604416,1,0.7048066004,0.6416889479,0.6918858296,0.4324255658,0.728182011,0.3490010815,263.9242316,263.9242316,0.7938892013,0.7938892013,0.728182011,0.2507546982
DB00790,146255,1,0.9707253434,0.9707253434,0.6413429307,0.6413429307,1,1,348.5484184,348.5484184,1,1,1,1
DB00790,125310,1,0.8481145239,0.8481145239,0.6257681364,0.6257681364,1,1,348.5598944,348.5598944,0.9681468675,0.9681468675,1,1
DB00790,608320,1,0.8481145239,0.8481145239,0.6257681364,0.6257681364,1,1,348.4996413,348.4996413,0.9681468675,0.9681468675,1,1
DB00035,600631,1,0.9748100425,0.5361902647,0.9748100425,0.4895215382,0.9748100425,0.3490010815,101.7202045,101.7202045,0.9748100425,0.8558410104,0.9748100425,0.176277515
DB00035,304900,1,0.6528282344,0,0.6528282344,0,0.6528282344,0,79.42645759,0,0.6541566723,0,0.6528282344,0
DB00035,125700,1,0.6307530914,0.6307530914,0.6291679704,0.4718344384,0.6291679704,0.2116798562,100.3643363,100.3643363,0.8102542688,0.8102542688,0.6291679704,0.1745807987
DB00035,600808,1,0.9748100425,0.5361902647,0.9748100425,0.4895215382,0.9748100425,0.3490010815,101.7202045,101.7202045,0.9748100425,0.8558410104,0.9748100425,0.176277515
DB00035,134430,1,0.6622528584,0,0.6622528584,0,0.6622528584,0,84.56315743,0,0.7102045479,0,0.6622528584,0
DB00211,146500,1,0.7745966692,0.7745966692,0.721173796,0.4029803499,1,1,333.7693815,333.7693815,1,1,1,1
DB00211,157700,1,0.8485281374,0.8485281374,0.4840074466,0.423999152,0.7019888067,0.3490010815,331.6413726,331.6413726,0.9463781286,0.9463781286,0.7019888067,0.525830539
DB00211,252320,1,0.721173796,0.6272500482,0.721173796,0.3899663225,1,1,339.1725225,339.1725225,0.9243317478,0.9243317478,1,1
DB00716,208550,1,0.8710448196,0.7764928696,0.8710448196,0.5088502446,1,1,342.10817,342.10817,0.905424883,0.905424883,1,1
DB00716,600807,1,0.8710448196,0.7653197278,0.8710448196,0.5088502446,1,1,342.0687065,342.0687065,0.8710448196,0.8643377967,1,1
DB00419,230800,1,0.5577896082,0,0.326189967,0,0.2366099868,0,220.7896884,0,0.5644067649,0,0.1888299966,0
DB00203,161900,1,0.8645047259,0.8645047259,0.6492347721,0.5773502692,0.7923645053,0.5754055066,273.5708318,273.5708318,0.9401137014,0.9401137014,0.7923645053,0.5993132719
DB00203,178600,1,0.8268454931,0.8268454931,0.6492347721,0.5773502692,0.8442394478,0.5754055066,247.5297962,247.5297962,0.9401137014,0.9401137014,0.8442394478,0.5993132719
DB00755,276300,1,0.8563488386,0.8563488386,0.7948787409,0.5382867732,1,1,351.9588044,351.9588044,0.8933766468,0.8933766468,1,1
DB00755,151590,1,0.8668251861,0.685118789,0.8668251861,0.457175031,0.8668251861,0.5754055066,351.8749778,351.8749778,0.8668251861,0.8375419925,0.8668251861,0.3579410828
DB00755,604416,1,1,1,1,1,0.7775724195,0.5754055066,351.9872157,351.9872157,0.9536797499,0.9536797499,0.7775724195,0.4425120159
DB00755,182000,1,0.8668251861,0,0.8668251861,0,0.8668251861,0,318.8881471,0,0.8668251861,0,0.8668251861,0
DB00755,145200,1,0.9530589706,0,0.9530589706,0,0.9530589706,0,323.500382,0,0.9530589706,0,0.9530589706,0
DB00755,145100,1,0.9530589706,0,0.9530589706,0,0.9530589706,0,308.1257245,0,0.9530589706,0,0.9530589706,0
DB02546,276300,1,0.7363540537,0.6666666667,0.7363540537,0.4319342128,0.7363540537,0.3490010815,295.1033717,295.1033717,0.8510149141,0.8510149141,0.7363540537,0.2511563286
DB02546,254400,1,0.7363540537,0.6416889479,0.7363540537,0.3859224925,0.7363540537,0.3490010815,294.899983,294.899983,0.8510149141,0.8510149141,0.7363540537,0.2394649712
DB00175,144010,1,0.9309493363,0.9309493363,0.7602859213,0.7602859213,1,1,331.7077027,331.7077027,1,1,1,1
DB00175,601367,1,0.6766427358,0.6652991439,0.5556869828,0.4594075276,0.5556869828,0.3490010815,324.0324058,324.0324058,0.8454488186,0.8454488186,0.5556869828,0.2117385722
DB00631,247640,1,0.8819171037,0.8819171037,0.5438516782,0.5438516782,1,1,359.0626686,359.0626686,0.9727476167,0.9727476167,1,1
DB00903,608622,1,0.7628682221,0.7284313591,0.7628682221,0.4200840252,1,1,182.1620158,182.1620158,0.9391380217,0.9391380217,1,1
DB00903,161900,1,0.8548890022,0.7284313591,0.8548890022,0.4200840252,1,1,182.2415979,182.2415979,0.9391380217,0.9391380217,1,1
DB00903,600351,1,0.6875637866,0.6822882392,0.6875637866,0.4236592729,1,1,182.0192298,182.0192298,0.9391380217,0.9391380217,1,1
DB00903,215140,1,0.6822882392,0.6822882392,0.6443012305,0.4640954809,1,1,181.9807682,182.0659221,0.9391380217,0.9391380217,1,1
DB00903,256370,1,0.8548890022,0.5547001962,0.8548890022,0.3701166051,1,1,181.9807682,181.9807682,0.9098405357,0.9098405357,1,1
DB00903,203700,1,0.6980752255,0.5547001962,0.6980752255,0.4040610178,1,1,181.4166475,181.4166475,0.9098405357,0.9098405357,1,1
DB00903,208300,1,0.6980752255,0.5619514869,0.6980752255,0.4040610178,1,1,181.8515878,181.8515878,0.9391380217,0.9391380217,1,1
DB00353,157300,1,0.8217814036,0.8217814036,0.4216370214,0.4216370214,1,1,358.0460864,358.0460864,0.9945035142,0.9945035142,1,1
DB00949,102100,1,0.4815434123,0.4815434123,0.4678877204,0.4678877204,0.5997502077,0.2116798562,142.5061402,142.5061402,0.8622287788,0.8622287788,0.5997502077,0.2202866216
DB00721,147530,1,0.9276125895,0.9276125895,0.6853444168,0.6853444168,1,1,131.9962121,131.9962121,0.9680578998,0.9680578998,1,1
DB00763,275000,1,0.593171014,0.593171014,0.757936729,0.757936729,1,1,360.1291435,360.1291435,0.9728180529,0.9728180529,1,1
DB00465,147530,1,0.7254762501,0.7254762501,0.6489904703,0.6489904703,1,1,337.2032028,337.2032028,1,1,1,1
DB00465,308205,1,0.5570129801,0.5400617249,0.643625588,0.643625588,0.6700418493,0.1283903228,265.0245272,265.0245272,0.9530427392,0.9530427392,0.6700418493,0.1596274655
DB00335,110100,1,0.8692269874,0.8692269874,0.5830107013,0.5830107013,1,1,328.4143724,328.4143724,1,1,1,1
DB00335,157700,1,0.8692269874,0.8692269874,0.5830107013,0.5830107013,1,1,328.4143724,328.4143724,1,1,1,1
DB00956,147530,1,0.9695359715,0.9695359715,0.7450270397,0.4944132325,1,1,342.8512797,342.8512797,1,1,1,1
DB00956,608088,1,0.9695359715,0.9695359715,0.7450270397,0.5455447256,1,1,342.794399,342.794399,0.9784203921,0.9784203921,1,1
DB00679,181500,1,0.9013878189,0.9013878189,0.623289025,0.623289025,1,1,320.1780755,320.1780755,0.9846216366,0.9846216366,1,1
DB00428,236000,1,0.7674901276,0.7674901276,0.3679900361,0.3679900361,0.3093284909,0.2116798562,293.6971229,293.6971229,0.7058664777,0.7058664777,0.2105352663,0.2105352663
DB00749,147530,1,0.8032193289,0.8032193289,0.6955603115,0.6512171448,1,1,307.1335215,307.1335215,0.9597799973,0.9597799973,1,1
DB00749,165720,1,0.8663367227,0.7397092749,0.8663367227,0.777682724,1,1,301.913895,301.913895,0.9597799973,0.9597799973,1,1
DB00749,607459,1,0.7397092749,0.7397092749,0.777682724,0.777682724,1,1,301.913895,301.913895,0.9597799973,0.9597799973,1,1
DB00749,607850,1,0.8767268274,0.7397092749,0.8767268274,0.777682724,1,1,301.913895,301.913895,0.9597799973,0.9597799973,1,1
DB00749,140600,1,0.8767268274,0.7397092749,0.8767268274,0.777682724,1,1,301.913895,301.913895,0.9597799973,0.9597799973,1,1
DB00749,208230,1,0.8137546657,0.7397092749,0.8137546657,0.777682724,1,1,301.913895,301.913895,0.9597799973,0.9597799973,1,1
DB00451,275000,1,1,1,0.7178569977,0.3202563076,1,1,360.1291435,360.1291435,1,1,1,1
DB00451,138800,1,1,1,0.8325576922,0.3110855084,1,1,359.7624216,359.7624216,1,1,1,1
DB00451,140300,1,1,1,0.8325576922,0.3110855084,1,1,359.7624216,359.7624216,1,1,1,1
DB00904,164230,1,0.713506068,0.713506068,0.6899086326,0.3896244717,0.7368835042,0.3490010815,312.8338217,312.8338217,0.9267458712,0.9267458712,0.7518626084,0.4136982119
DB00904,103780,1,0.690596175,0.690596175,0.6899086326,0.4053833548,0.6899086326,0.2116798562,312.6147789,312.6147789,0.929120617,0.929120617,1,1
DB00773,182280,1,0.9440891631,0.9440891631,0.7188443345,0.5451081151,1,1,349.4781824,349.4781824,1,1,1,1
DB00773,236000,1,0.9440891631,0.9440891631,0.761571708,0.5481509679,1,1,343.9258641,343.9258641,1,1,1,1
DB00773,276300,1,0.7802258692,0.7702079842,0.761571708,0.5451081151,1,1,359.0264614,359.0264614,1,1,1,1
DB00773,273300,1,0.7259662713,0.7259662713,0.6834750052,0.4685212857,0.8119506122,0.3490010815,329.0744597,329.0744597,0.8461515307,0.8461515307,0.8119506122,0.2177013608
DB00861,147530,1,0.8717797887,0.8717797887,0.6955603115,0.693047589,1,1,350.0471397,350.0471397,1,1,1,1
DB00861,165720,1,0.8663367227,0.8086075401,0.8663367227,0.693047589,1,1,350.0271418,350.0271418,1,1,1,1
DB00861,607459,1,0.8086075401,0.8086075401,0.6955603115,0.693047589,1,1,350.0271418,350.0271418,1,1,1,1
DB00861,607850,1,0.8767268274,0.8086075401,0.8767268274,0.693047589,1,1,350.0271418,350.0271418,1,1,1,1
DB00861,140600,1,0.8767268274,0.8086075401,0.8767268274,0.693047589,1,1,350.0271418,350.0271418,1,1,1,1
DB00861,208230,1,0.8137546657,0.8086075401,0.8137546657,0.693047589,1,1,350.0271418,350.0271418,1,1,1,1
DB00454,147530,1,0.8118441409,0.8118441409,0.6362090103,0.6362090103,1,1,359.4885255,359.4885255,0.973561064,0.973561064,1,1
DB00248,600634,1,0.5454720973,0,0.3495882201,0,0.6920806805,0,240.7690922,0,0.6838562741,0,0.6920806805,0
DB01200,168100,1,0.7027283689,0.7027283689,0.5358439259,0.5358439259,1,1,256.6495665,256.6495665,0.9998603049,0.9998603049,1,1
DB00388,608088,1,0.7191949522,0.7191949522,0.6763094805,0.4356386368,1,1,303.2754524,303.2754524,0.9134941658,0.9134941658,1,1
DB00388,137750,1,0.9411781121,0.8115026712,0.9411781121,0.4165524958,1,1,303.3380952,303.3380952,0.9463781286,0.9463781286,1,1
DB00388,137760,1,0.9411781121,0.8115026712,0.9411781121,0.4165524958,0.9411781121,0.2116798562,303.3380952,303.3380952,0.9411781121,0.9243951224,0.9411781121,0.506511039
DB00388,147540,1,0.7340900171,0.6948083338,0.7340900171,0.403881873,1,1,303.2507214,303.2507214,0.9121308584,0.9121308584,1,1
DB00388,601682,1,0.905181708,0.8115026712,0.905181708,0.4165524958,0.905181708,0.2116798562,303.3380952,303.3380952,0.9243951224,0.9243951224,0.905181708,0.506511039
DB00388,146500,1,0.8477912479,0.8477912479,0.6857397361,0.4029803499,1,1,303.0577503,303.0577503,1,1,1,1
DB00404,167870,1,0.7268437843,0.7268437843,0.6438672613,0.5488212999,1,1,311.2796171,311.2796171,0.9660438447,0.9660438447,1,1
DB00404,252320,1,0.6622661785,0.6622661785,0.6438672613,0.5372928464,1,1,311.2041131,311.2041131,0.9660438447,0.9660438447,1,1
DB00464,192200,1,0.505520138,0,0.2759096548,0,0.3808710086,0,47.37420236,0,0.6215515519,0,0.2602992758,0
DB00323,168600,1,0.8493074604,0.8297738187,0.8493074604,0.6053859485,1,1,300.4479988,300.4479988,1,1,1,1
DB00323,168100,1,0.8493074604,0.8297738187,0.8493074604,0.6053859485,1,1,300.4479988,300.4479988,1,1,1,1
DB00687,157700,1,0.6949334638,0.6679474876,0.4840074466,0.2678244907,0.6670969563,0.2116798562,104.5896744,104.5896744,0.8239286224,0.8239286224,0.6670969563,0.2038216769
DB00687,252320,1,0.677078196,0.6005461995,0.4840074466,0.2996385852,0.6991861037,0.3490010815,104.8379702,104.8379702,0.8629393172,0.8629393172,0.6991861037,0.2934888711
DB04861,608622,1,0.8126360554,0.8126360554,0.7628682221,0.5204164999,1,1,216.182793,216.182793,1,1,1,1
DB04861,161900,1,0.8126360554,0.8126360554,0.7628682221,0.5204164999,1,1,216.2498555,216.2498555,1,1,1,1
DB04861,110100,1,0.7440238091,0.7440238091,0.5726148461,0.4433747812,1,1,216.0185177,216.0185177,1,1,1,1
DB04861,157700,1,0.7440238091,0.7440238091,0.6670969563,0.4433747812,1,1,216.0185177,216.0185177,1,1,1,1
DB00398,114550,1,0.7465645975,0,0.7465645975,0,0.7465645975,0,98.25839243,0,0.7482930066,0,0.7465645975,0
DB00398,188470,1,0.7465645975,0.6454972244,0.7465645975,0.4357173672,0.7465645975,0.3490010815,115.6027681,115.6027681,0.7744565082,0.7744565082,0.7465645975,0.1847677032
DB00398,144700,1,0.7367883976,0.7367883976,0.6938564943,0.5484642268,1,1,116.090482,116.090482,0.9734792194,0.9734792194,1,1
DB00541,247640,1,0.8863253076,0.8098851638,0.8863253076,0.4933011328,0.8863253076,0.3490010815,233.0686594,233.0686594,0.8863253076,0.7872065531,0.8863253076,0.2450361899
DB00541,236000,1,0.9860132972,0.9860132972,0.8863253076,0.50683403,1,1,233.0128752,233.0128752,0.9885793218,0.9885793218,1,1
DB00541,276300,1,0.9860132972,0.9860132972,0.834182106,0.4933011328,1,1,233.0128752,233.0128752,0.8954585096,0.8954585096,1,1
DB00541,601626,1,0.9196137548,0.7863975157,0.9196137548,0.4933011328,0.9196137548,0.3490010815,233.0364778,233.0364778,0.9196137548,0.7872065531,0.9196137548,0.2396074163
DB00541,268220,1,0.834182106,0.779483763,0.834182106,0.4052442151,0.834182106,0.3490010815,232.7573844,232.7573844,0.834182106,0.7872065531,0.834182106,0.2173239255
DB00541,256700,1,0.779483763,0.779483763,0.7311972332,0.3930082004,0.7311972332,0.3490010815,232.7573844,232.7573844,0.7872065531,0.7872065531,0.7311972332,0.179407414
DB00541,109543,1,0.9196137548,0.8098851638,0.9196137548,0.4933011328,0.9196137548,0.3490010815,232.7273082,232.7273082,0.9196137548,0.7872065531,0.9196137548,0.2450361899
